,filename,A,C,D,G,H,I,J,K,N,O,P,S,U,V,X,Y,Z,tekstikood,keeletase
6749,doc_104580264053_item.txt,6.323185011709603,0.7025761124121779,9.36768149882904,0.234192037470726,0.7025761124121779,0.0,2.3419203747072603,1.873536299765808,0.7025761124121779,0.468384074941452,3.0444964871194378,9.836065573770492,0.0,10.304449648711943,0.0,0.234192037470726,1.4051522248243558,doc_104580264053_item.txt,C1
6759,doc_248492639271_item.txt,5.1188299817184655,0.7312614259597806,6.032906764168191,0.0,1.4625228519195612,0.18281535648994515,1.0968921389396709,0.9140767824497258,1.279707495429616,0.3656307129798903,2.5594149908592323,14.25959780621572,0.0,8.775137111517367,0.0,0.5484460694698354,1.279707495429616,doc_248492639271_item.txt,B2
6767,doc_18538799205_item.txt,5.7407407407407405,0.0,8.333333333333332,0.0,0.7407407407407408,0.0,1.4814814814814816,1.6666666666666667,0.0,0.3703703703703704,2.2222222222222223,14.074074074074074,0.3703703703703704,10.0,0.0,0.0,1.2962962962962965,doc_18538799205_item.txt,B2
6770,doc_793408495829_item.txt,4.169688179840464,0.3081943437273387,1.8854242204496008,0.0,0.8883248730964468,0.0,0.21754894851341552,0.4894851341551849,0.2719361856417694,0.4894851341551849,0.4532269760696157,11.366932559825964,0.018129079042784626,3.934010152284264,0.018129079042784626,0.14503263234227698,0.1994198694706309,doc_793408495829_item.txt,C1
6776,doc_18538799204_item.txt,3.7313432835820888,0.7462686567164178,5.410447761194029,0.3731343283582089,1.1194029850746268,0.1865671641791045,1.3059701492537312,0.7462686567164178,1.1194029850746268,0.3731343283582089,2.6119402985074625,11.567164179104473,0.0,7.276119402985076,0.0,0.3731343283582089,1.6791044776119404,doc_18538799204_item.txt,C1
6781,doc_248492639270_item.txt,4.241435562805873,0.3262642740619902,3.9151712887438817,0.0,1.1419249592169658,0.0,1.1419249592169658,1.3050570962479608,1.3050570962479608,0.6525285481239804,1.9575856443719408,12.887438825448616,0.0,7.830342577487763,0.0,0.6525285481239804,0.8156606851549755,doc_248492639270_item.txt,B2
6786,doc_793408495828_item.txt,4.808362369337979,0.627177700348432,3.3449477351916377,0.2787456445993031,2.3693379790940767,0.0,0.4878048780487805,0.9059233449477352,1.1149825783972125,1.254355400696864,0.975609756097561,12.822299651567945,0.06968641114982578,3.763066202090593,0.0,0.5574912891986062,1.6724738675958188,doc_793408495828_item.txt,C1
6790,doc_64491202769_item.txt,3.586206896551724,0.4137931034482759,3.034482758620689,0.0,1.1034482758620692,0.13793103448275862,0.9655172413793104,0.9655172413793104,0.8275862068965517,1.1034482758620692,2.0689655172413794,13.517241379310345,0.0,6.896551724137932,0.0,0.5517241379310345,1.5172413793103448,doc_64491202769_item.txt,B2
6798,doc_2859540158_item.txt,3.7837837837837838,0.0,6.216216216216218,0.0,2.972972972972973,0.2702702702702703,0.8108108108108109,1.0810810810810811,1.351351351351351,0.2702702702702703,2.4324324324324325,15.945945945945947,0.0,8.108108108108109,0.0,0.0,2.4324324324324325,doc_2859540158_item.txt,B1
6807,doc_64491202768_item.txt,3.851851851851852,0.2962962962962963,3.2592592592592586,0.0,1.1851851851851851,0.14814814814814814,0.8888888888888888,0.8888888888888888,1.037037037037037,0.8888888888888888,2.2222222222222223,13.777777777777779,0.0,5.62962962962963,0.0,0.8888888888888888,1.3333333333333337,doc_64491202768_item.txt,B2
6810,doc_2859540159_item.txt,2.4734982332155475,0.0,4.946996466431095,0.0,3.1802120141342747,0.353356890459364,1.060070671378092,1.060070671378092,2.120141342756184,0.353356890459364,2.120141342756184,15.901060070671376,0.0,8.12720848056537,0.0,0.0,2.826855123674912,doc_2859540159_item.txt,B1
6834,doc_278690626948_item.txt,4.4444444444444455,0.6349206349206349,6.666666666666668,0.0,2.8571428571428568,0.0,1.5873015873015872,0.6349206349206349,3.1746031746031744,0.9523809523809524,2.8571428571428568,18.412698412698415,0.0,7.6190476190476195,0.0,0.31746031746031744,3.1746031746031744,doc_278690626948_item.txt,B1
6838,doc_646502755946_item.txt,1.0810810810810811,0.0,3.2432432432432434,0.5405405405405406,5.405405405405406,0.0,0.5405405405405406,1.0810810810810811,6.486486486486488,1.0810810810810811,4.3243243243243255,19.45945945945946,0.0,9.72972972972973,0.0,1.6216216216216215,2.702702702702702,doc_646502755946_item.txt,A2
6840,doc_540371162191_item.txt,3.4267912772585665,0.0,6.853582554517133,0.0,2.803738317757009,0.3115264797507788,1.2461059190031152,0.3115264797507788,2.4922118380062304,0.6230529595015576,2.803738317757009,15.26479750778816,0.0,7.165109034267912,0.0,0.0,3.115264797507788,doc_540371162191_item.txt,B1
6843,doc_646502755947_item.txt,1.020408163265306,0.0,3.0612244897959178,0.5102040816326531,4.591836734693878,0.0,0.5102040816326531,1.020408163265306,5.1020408163265305,0.5102040816326531,4.081632653061225,20.40816326530612,0.0,8.16326530612245,0.0,1.5306122448979589,2.5510204081632653,doc_646502755947_item.txt,A2
6846,doc_540371162190_item.txt,2.389078498293516,0.0,5.802047781569966,0.0,2.7303754266211606,0.3412969283276451,1.023890784982935,0.6825938566552902,3.0716723549488054,0.6825938566552902,2.389078498293516,17.4061433447099,0.0,6.4846416382252565,0.0,0.0,2.389078498293516,doc_540371162190_item.txt,B1
6851,doc_681992022021_item.txt,5.109489051094892,0.0,6.569343065693432,0.0,0.0,0.0,2.18978102189781,0.7299270072992701,0.0,0.0,4.37956204379562,13.138686131386864,0.0,10.218978102189784,0.0,0.7299270072992701,1.45985401459854,doc_681992022021_item.txt,B1
6877,doc_491521501842_item.txt,5.501618122977346,0.0,6.7961165048543695,0.3236245954692557,0.6472491909385114,0.0,1.9417475728155336,1.9417475728155336,0.0,0.3236245954692557,3.883495145631068,16.828478964401295,0.0,11.97411003236246,0.0,0.3236245954692557,2.26537216828479,doc_491521501842_item.txt,C1
6880,doc_758697108785_item.txt,4.4303797468354436,0.3164556962025317,6.012658227848102,0.0,0.0,0.0,1.2658227848101269,0.3164556962025317,0.949367088607595,0.0,2.2151898734177213,9.49367088607595,0.0,9.49367088607595,0.0,0.0,0.6329113924050633,doc_758697108785_item.txt,B1
6881,doc_213943985038_item.txt,2.9411764705882346,0.0,7.142857142857142,1.2605042016806722,0.0,0.0,1.680672268907563,0.8403361344537815,0.0,0.4201680672268908,2.9411764705882346,11.344537815126053,0.0,9.663865546218489,0.0,0.0,2.5210084033613445,doc_213943985038_item.txt,B2
6890,doc_758697108784_item.txt,4.10958904109589,0.273972602739726,1.3698630136986298,0.0,0.547945205479452,0.0,0.273972602739726,0.821917808219178,0.273972602739726,0.0,0.821917808219178,15.616438356164384,0.0,2.191780821917808,0.0,0.273972602739726,0.821917808219178,doc_758697108784_item.txt,B1
6901,doc_744564552729_item.txt,6.937799043062202,0.9569377990430622,7.4162679425837315,0.7177033492822966,1.9138755980861244,0.0,1.6746411483253592,1.4354066985645932,0.23923444976076555,0.23923444976076555,2.392344497607656,20.095693779904302,0.0,7.655502392344498,0.23923444976076555,0.0,2.631578947368421,doc_744564552729_item.txt,C1
6913,doc_744564552728_item.txt,6.7010309278350535,0.0,6.185567010309278,1.5463917525773196,1.5463917525773196,0.0,3.0927835051546397,0.5154639175257731,0.5154639175257731,0.0,2.5773195876288657,8.762886597938143,0.5154639175257731,8.762886597938143,0.0,0.5154639175257731,1.0309278350515465,doc_744564552728_item.txt,B1
6946,doc_731809588931_item.txt,2.7456647398843934,0.2890173410404624,3.9017341040462434,0.1445086705202312,2.167630057803468,0.1445086705202312,0.7225433526011561,0.8670520231213872,6.213872832369943,1.0115606936416186,1.300578034682081,11.127167630057805,0.0,4.479768786127168,0.0,0.4335260115606936,1.1560693641618496,doc_731809588931_item.txt,C1
6948,doc_48391056122_item.txt,7.301587301587302,0.31746031746031744,5.7142857142857135,0.0,0.31746031746031744,0.0,2.2222222222222223,2.2222222222222223,0.6349206349206349,0.6349206349206349,1.9047619047619049,18.095238095238095,0.0,6.984126984126984,0.0,0.6349206349206349,0.9523809523809524,doc_48391056122_item.txt,B2
6969,doc_48391056123_item.txt,5.804749340369392,0.2638522427440633,7.9155672823219,0.0,0.79155672823219,0.0,1.8469656992084436,1.3192612137203166,0.5277044854881267,0.79155672823219,1.8469656992084436,15.303430079155671,0.0,4.749340369393139,0.0,0.0,1.3192612137203166,doc_48391056123_item.txt,B2
6975,doc_793408495860_item.txt,2.8391167192429023,0.0,5.678233438485805,0.0,2.8391167192429023,0.0,0.6309148264984227,2.2082018927444795,1.892744479495268,1.2618296529968454,2.8391167192429023,13.56466876971609,0.0,6.940063091482648,0.0,0.0,3.154574132492113,doc_793408495860_item.txt,B1
6977,doc_532115409067_item.txt,3.4013605442176877,0.6802721088435374,7.482993197278912,1.3605442176870748,1.3605442176870748,0.0,2.7210884353741496,0.0,0.0,0.0,2.7210884353741496,11.564625850340136,0.0,7.482993197278912,0.0,0.0,2.0408163265306123,doc_532115409067_item.txt,B1
6980,doc_793408495861_item.txt,2.586206896551724,0.0,5.459770114942528,0.0,2.586206896551724,0.0,1.4367816091954022,0.8620689655172413,1.7241379310344829,1.1494252873563218,2.0114942528735638,15.517241379310345,0.0,7.471264367816093,0.0,0.0,2.0114942528735638,doc_793408495861_item.txt,B1
6983,doc_532115409066_item.txt,2.7777777777777777,0.6944444444444444,6.9444444444444455,0.6944444444444444,0.3472222222222222,0.0,2.083333333333333,0.6944444444444444,0.3472222222222222,1.0416666666666663,2.4305555555555562,12.5,0.0,8.333333333333332,0.0,0.3472222222222222,1.3888888888888888,doc_532115409066_item.txt,B1
6990,doc_499729685506_item.txt,5.0,0.15151515151515152,4.393939393939394,0.15151515151515152,1.818181818181818,0.0,0.6060606060606061,1.5151515151515151,6.9696969696969715,2.4242424242424243,1.5151515151515151,12.12121212121212,0.0,6.666666666666668,0.0,0.30303030303030304,1.2121212121212122,doc_499729685506_item.txt,C1
7006,doc_873901597546_item.txt,7.291666666666668,1.0416666666666663,6.25,0.0,1.0416666666666663,0.0,3.125,2.083333333333333,0.0,0.0,6.25,27.08333333333333,0.0,7.291666666666668,0.0,0.0,3.125,doc_873901597546_item.txt,A2
7022,doc_761051790173_item.txt,4.938271604938271,0.0,6.172839506172839,0.0,0.0,0.0,3.7037037037037033,0.0,0.0,1.2345679012345678,6.172839506172839,13.580246913580249,0.0,8.641975308641975,0.0,0.0,2.469135802469136,doc_761051790173_item.txt,B1
7027,doc_48391056116_item.txt,3.7396121883656512,0.554016620498615,3.185595567867036,0.0,1.9390581717451525,0.0,0.8310249307479225,0.554016620498615,5.678670360110803,1.2465373961218835,1.3850415512465373,9.833795013850416,0.0,5.263157894736842,0.0,0.13850415512465375,1.10803324099723,doc_48391056116_item.txt,C1
7031,doc_439979801331_item.txt,6.68693009118541,0.6079027355623101,5.1671732522796345,0.0,3.343465045592705,0.0,1.5197568389057752,2.127659574468085,1.8237082066869301,1.5197568389057752,3.0395136778115504,24.316109422492403,0.0,8.51063829787234,0.30395136778115506,0.9118541033434651,2.127659574468085,doc_439979801331_item.txt,B2
7050,doc_48391056117_item.txt,5.1395007342143915,0.14684287812041116,4.405286343612334,0.0,2.202643171806168,0.0,0.7342143906020557,1.027900146842878,6.020558002936858,0.5873715124816447,1.7621145374449338,11.894273127753305,0.0,5.286343612334802,0.0,0.14684287812041116,1.3215859030837005,doc_48391056117_item.txt,C1
7089,doc_173023919391_item.txt,4.0,0.8,12.8,0.0,2.4,0.0,1.6,1.6,0.0,0.0,2.4,15.2,0.0,9.6,0.0,0.0,1.6,doc_173023919391_item.txt,B1
7108,doc_173023919390_item.txt,6.030150753768844,0.0,4.0201005025125625,0.0,1.507537688442211,1.0050251256281406,1.0050251256281406,0.5025125628140703,1.507537688442211,0.0,3.5175879396984926,12.060301507537687,0.0,10.552763819095476,0.0,0.0,2.512562814070352,doc_173023919390_item.txt,B2
7111,doc_399014257182_item.txt,0.6896551724137931,0.0,1.3793103448275863,0.1724137931034483,0.0,0.0,0.1724137931034483,0.3448275862068966,3.4482758620689653,0.0,0.5172413793103449,8.965517241379311,0.0,3.4482758620689653,0.0,0.0,0.5172413793103449,doc_399014257182_item.txt,B1
7117,doc_793408495854_item.txt,4.307692307692308,0.0,5.846153846153847,0.0,1.8461538461538465,0.3076923076923077,1.2307692307692308,0.6153846153846154,2.1538461538461537,0.3076923076923077,1.8461538461538465,16.923076923076927,0.0,7.0769230769230775,0.0,0.0,2.4615384615384617,doc_793408495854_item.txt,B1
7127,doc_793408495855_item.txt,2.2012578616352205,0.3144654088050315,7.232704402515722,0.3144654088050315,2.2012578616352205,0.0,1.572327044025157,0.628930817610063,2.2012578616352205,0.628930817610063,2.2012578616352205,13.20754716981132,0.0,7.547169811320754,0.0,0.3144654088050315,1.8867924528301887,doc_793408495855_item.txt,B1
7138,doc_767882159269_item.txt,5.115089514066496,0.2557544757033248,5.115089514066496,0.2557544757033248,1.7902813299232736,0.0,1.278772378516624,1.0230179028132993,0.7672634271099744,0.2557544757033248,2.8132992327365733,18.15856777493606,0.0,10.230179028132993,0.0,0.0,2.301790281329924,doc_767882159269_item.txt,B1
7146,doc_652344539978_item.txt,7.142857142857142,0.0,6.043956043956044,0.5494505494505495,0.8241758241758242,0.0,1.9230769230769231,0.5494505494505495,0.0,1.3736263736263736,3.296703296703297,8.791208791208794,0.0,9.065934065934067,0.0,0.0,1.6483516483516485,doc_652344539978_item.txt,B2
7172,doc_187964557898_item.txt,2.0270270270270268,0.0,2.0270270270270268,1.351351351351351,2.702702702702702,0.0,3.3783783783783785,2.0270270270270268,1.351351351351351,0.0,3.3783783783783785,13.513513513513516,0.0,8.108108108108109,0.0,2.0270270270270268,2.702702702702702,doc_187964557898_item.txt,A2
7179,doc_995572625443_item.txt,2.702702702702702,1.351351351351351,7.657657657657657,0.9009009009009008,0.4504504504504505,0.0,2.2522522522522523,0.0,0.4504504504504505,0.0,3.153153153153153,9.459459459459461,0.0,6.756756756756758,0.0,0.0,0.9009009009009008,doc_995572625443_item.txt,B1
7201,doc_64491202787_item.txt,4.485488126649076,0.2638522427440633,3.693931398416887,0.0,2.1108179419525066,0.2638522427440633,1.0554089709762533,1.58311345646438,1.3192612137203166,1.0554089709762533,2.1108179419525066,18.997361477572557,0.0,9.498680738786279,0.0,0.79155672823219,1.8469656992084436,doc_64491202787_item.txt,B2
7210,doc_909187922573_item.txt,5.232558139534883,0.0,10.465116279069766,0.5813953488372093,3.4883720930232562,0.0,2.3255813953488373,0.5813953488372093,0.0,0.0,3.4883720930232562,18.023255813953487,0.0,9.883720930232558,0.0,0.5813953488372093,1.162790697674419,doc_909187922573_item.txt,A2
7217,doc_536541856907_item.txt,6.306306306306306,0.3003003003003003,3.303303303303303,0.0,0.9009009009009008,0.0,0.9009009009009008,1.8018018018018016,0.9009009009009008,0.6006006006006006,1.8018018018018016,18.618618618618623,0.0,6.906906906906906,0.0,0.0,2.1021021021021022,doc_536541856907_item.txt,B1
7228,doc_909187922572_item.txt,6.58682634730539,0.0,10.179640718562874,0.0,1.1976047904191618,0.0,1.7964071856287425,2.395209580838324,0.0,0.0,4.1916167664670665,16.167664670658677,0.0,11.976047904191615,0.0,0.0,1.1976047904191618,doc_909187922572_item.txt,B1
7239,doc_598411711910_item.txt,0.4608294930875576,0.0,3.6866359447004617,0.4608294930875576,5.529953917050692,0.0,1.3824884792626728,1.8433179723502304,5.0691244239631335,0.4608294930875576,3.2258064516129035,17.972350230414747,0.0,8.294930875576037,0.0,1.8433179723502304,2.3041474654377883,doc_598411711910_item.txt,A2
7251,doc_598411711911_item.txt,1.0362694300518136,0.0,5.699481865284973,0.5181347150259068,4.1450777202072535,0.0,0.5181347150259068,0.5181347150259068,4.66321243523316,1.0362694300518136,4.66321243523316,19.170984455958546,0.0,8.290155440414509,0.0,1.5544041450777202,2.5906735751295336,doc_598411711911_item.txt,A2
7257,doc_104580264066_item.txt,3.149606299212598,0.0,0.7874015748031495,1.574803149606299,1.574803149606299,0.0,0.7874015748031495,0.0,16.535433070866144,0.0,0.0,11.023622047244093,0.0,4.724409448818896,0.0,1.574803149606299,3.149606299212598,doc_104580264066_item.txt,B1
7266,doc_104580264067_item.txt,3.3149171270718236,0.5524861878453038,7.734806629834254,0.0,2.7624309392265194,0.0,3.3149171270718236,2.2099447513812147,1.1049723756906076,1.1049723756906076,3.867403314917127,13.259668508287294,0.0,8.287292817679559,0.0,0.0,2.2099447513812147,doc_104580264067_item.txt,B1
7271,doc_603404230636_item.txt,4.076738609112709,0.9592326139088728,5.755395683453237,0.2398081534772182,1.4388489208633095,0.0,1.4388489208633095,0.7194244604316548,0.0,0.0,2.1582733812949644,14.388489208633091,0.0,6.71462829736211,0.0,0.0,0.7194244604316548,doc_603404230636_item.txt,B2
7278,doc_603404230637_item.txt,5.911330049261084,0.0,5.911330049261084,0.4926108374384237,4.433497536945813,0.0,0.4926108374384237,0.4926108374384237,0.4926108374384237,0.4926108374384237,1.477832512315271,22.167487684729068,0.4926108374384237,7.389162561576356,0.0,0.9852216748768472,1.9704433497536944,doc_603404230637_item.txt,A2
7287,doc_395296504071_item.txt,1.96078431372549,0.0,4.575163398692809,0.6535947712418301,5.882352941176469,0.0,0.6535947712418301,0.6535947712418301,5.882352941176469,1.30718954248366,4.575163398692809,15.032679738562093,0.0,9.150326797385619,0.0,2.6143790849673203,3.92156862745098,doc_395296504071_item.txt,A2
7296,doc_438618349863_item.txt,3.1578947368421053,0.0,3.6842105263157885,0.0,1.0526315789473684,0.0,2.631578947368421,1.5789473684210529,3.1578947368421053,0.0,2.1052631578947367,22.105263157894736,0.0,4.2105263157894735,0.0,0.0,1.0526315789473684,doc_438618349863_item.txt,A2
7301,doc_395296504070_item.txt,1.1111111111111112,0.0,3.333333333333333,0.5555555555555556,5.5555555555555545,0.0,0.5555555555555556,1.1111111111111112,5.5555555555555545,0.5555555555555556,4.4444444444444455,17.777777777777782,0.0,6.666666666666668,0.0,2.2222222222222223,2.7777777777777777,doc_395296504070_item.txt,A2
7305,doc_438618349862_item.txt,3.787878787878788,0.0,2.272727272727273,0.0,1.5151515151515151,0.0,0.7575757575757576,1.5151515151515151,0.7575757575757576,0.0,1.5151515151515151,18.939393939393934,0.0,7.575757575757576,0.0,0.0,1.5151515151515151,doc_438618349862_item.txt,B1
7312,doc_213943985045_item.txt,4.245283018867925,0.4716981132075472,5.4245283018867925,0.2358490566037736,0.4716981132075472,0.0,1.179245283018868,1.8867924528301887,0.2358490566037736,0.7075471698113208,2.5943396226415096,11.79245283018868,0.0,7.783018867924527,0.0,0.2358490566037736,0.7075471698113208,doc_213943985045_item.txt,B1
7324,doc_250437183688_item.txt,2.976190476190476,0.0,8.333333333333332,1.7857142857142856,4.761904761904762,0.0,1.7857142857142856,1.7857142857142856,0.0,0.5952380952380952,2.380952380952381,19.047619047619047,0.0,10.119047619047619,0.0,0.5952380952380952,1.1904761904761905,doc_250437183688_item.txt,B1
7326,doc_25147052925_item.txt,4.4303797468354436,0.0,8.227848101265822,0.0,0.6329113924050633,0.0,2.5316455696202533,0.0,0.0,0.0,2.5316455696202533,17.088607594936708,0.0,13.291139240506327,0.0,0.0,1.89873417721519,doc_25147052925_item.txt,B1
7342,doc_25147052924_item.txt,6.074766355140188,0.0,9.345794392523365,0.4672897196261682,2.803738317757009,0.0,1.8691588785046729,1.4018691588785046,0.4672897196261682,0.4672897196261682,1.4018691588785046,15.42056074766355,0.0,8.411214953271028,0.0,0.0,1.4018691588785046,doc_25147052924_item.txt,B2
7359,doc_720480017567_item.txt,8.133971291866029,1.4354066985645932,12.91866028708134,0.0,4.30622009569378,0.0,1.9138755980861244,1.4354066985645932,1.4354066985645932,0.0,2.8708133971291865,13.875598086124404,0.0,7.655502392344498,0.0,0.0,1.4354066985645932,doc_720480017567_item.txt,B1
7382,doc_720480017566_item.txt,3.6764705882352944,0.0,7.720588235294117,1.1029411764705883,1.1029411764705883,0.0,2.2058823529411766,0.0,0.0,0.3676470588235294,2.9411764705882346,10.294117647058822,0.0,6.25,0.0,0.0,1.4705882352941175,doc_720480017566_item.txt,B1
7394,doc_767882159220_item.txt,5.175983436853001,0.0,5.590062111801243,0.0,1.2422360248447204,0.0,1.2422360248447204,0.8281573498964804,0.6211180124223602,0.4140786749482402,2.070393374741201,16.149068322981368,0.2070393374741201,8.902691511387163,0.0,0.0,1.4492753623188406,doc_767882159220_item.txt,B2
7404,doc_767882159221_item.txt,4.522613065326634,0.25125628140703515,3.5175879396984926,0.25125628140703515,2.512562814070352,0.0,1.256281407035176,0.25125628140703515,2.010050251256281,0.5025125628140703,2.010050251256281,17.336683417085432,0.0,7.537688442211055,0.0,0.0,2.512562814070352,doc_767882159221_item.txt,A2
7457,doc_603404230640_item.txt,6.514657980456027,0.0,11.400651465798044,0.0,0.9771986970684038,0.0,2.6058631921824107,2.6058631921824107,0.9771986970684038,0.6514657980456027,2.280130293159609,16.286644951140065,0.0,11.400651465798044,0.3257328990228013,0.0,0.6514657980456027,doc_603404230640_item.txt,B2
7461,doc_534729444725_item.txt,5.421686746987952,0.0,4.518072289156627,0.0,2.108433734939759,0.0,1.5060240963855422,0.9036144578313252,2.710843373493976,0.6024096385542169,1.8072289156626504,18.67469879518072,0.0,9.33734939759036,0.0,0.3012048192771085,2.710843373493976,doc_534729444725_item.txt,B1
7508,doc_744564552723_item.txt,5.867014341590612,0.2607561929595828,6.910039113428943,0.2607561929595828,1.303780964797914,0.0,1.1734028683181226,1.6949152542372878,0.7822685788787485,0.651890482398957,1.8252933507170797,12.125162972620599,0.1303780964797914,5.084745762711865,0.0,0.5215123859191656,0.651890482398957,doc_744564552723_item.txt,C1
7516,doc_714727754527_item.txt,3.883495145631068,0.12135922330097085,2.5485436893203883,0.0,1.4563106796116505,0.0,0.4854368932038834,1.3349514563106797,5.825242718446603,0.9708737864077668,1.577669902912621,11.529126213592232,0.0,5.0970873786407775,0.0,0.3640776699029126,1.2135922330097086,doc_714727754527_item.txt,C1
7525,doc_744564552722_item.txt,6.2154696132596685,0.0,4.143646408839778,0.4143646408839779,1.2430939226519335,0.0,0.9668508287292816,1.3812154696132597,0.5524861878453038,0.4143646408839779,1.7955801104972375,13.535911602209945,0.0,3.867403314917127,0.0,0.13812154696132595,0.8287292817679558,doc_744564552722_item.txt,C1
7526,doc_714727754526_item.txt,4.161073825503356,0.2684563758389262,2.2818791946308723,0.0,2.013422818791946,0.0,0.9395973154362416,1.342281879194631,6.174496644295303,1.6107382550335572,1.8791946308724832,12.080536912751679,0.0,4.832214765100671,0.0,0.5369127516778524,1.4765100671140938,doc_714727754526_item.txt,C1
7579,doc_213943984959_item.txt,4.743083003952568,0.3952569169960474,6.324110671936759,0.0,0.3952569169960474,0.0,1.5810276679841897,1.5810276679841897,0.3952569169960474,0.3952569169960474,2.371541501976284,12.25296442687747,0.3952569169960474,9.486166007905137,0.0,0.3952569169960474,1.5810276679841897,doc_213943984959_item.txt,B1
7585,doc_491521502024_item.txt,1.7142857142857144,0.5714285714285714,6.857142857142858,1.7142857142857144,0.0,0.0,4.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.7142857142857144,15.428571428571427,0.0,10.285714285714283,0.0,0.0,1.7142857142857144,doc_491521502024_item.txt,B1
7586,doc_104580264082_item.txt,5.116279069767441,0.2325581395348837,5.0,0.3488372093023256,3.72093023255814,0.11627906976744184,0.813953488372093,0.813953488372093,0.6976744186046512,0.2325581395348837,1.7441860465116281,11.976744186046512,0.11627906976744184,4.883720930232559,0.0,0.2325581395348837,1.0465116279069768,doc_104580264082_item.txt,C1
7614,doc_2859540152_item.txt,2.4489795918367347,0.0,4.8979591836734695,0.0,2.4489795918367347,0.0,0.8163265306122449,0.4081632653061225,2.0408163265306123,0.4081632653061225,2.8571428571428568,17.551020408163268,0.0,6.938775510204081,0.0,0.0,2.4489795918367347,doc_2859540152_item.txt,B1
7630,doc_2859540153_item.txt,2.915451895043732,0.0,5.830903790087462,0.0,1.749271137026239,0.2915451895043732,1.4577259475218658,2.0408163265306123,1.4577259475218658,0.8746355685131195,2.915451895043732,13.411078717201164,0.0,6.997084548104956,0.0,0.0,1.749271137026239,doc_2859540153_item.txt,B1
7663,doc_104580264058_item.txt,5.543710021321962,0.6396588486140725,9.168443496801707,0.4264392324093816,0.8528784648187633,0.0,1.7057569296375266,1.4925373134328357,0.2132196162046908,0.8528784648187633,2.771855010660981,13.432835820895527,0.0,6.183368869936035,0.0,0.0,1.279317697228145,doc_104580264058_item.txt,C1
7675,doc_213943984983_item.txt,5.6000000000000005,0.0,10.4,0.0,0.0,0.0,1.6,2.4,0.0,0.0,5.6000000000000005,12.0,0.0,14.4,0.8,0.0,1.6,doc_213943984983_item.txt,B2
7676,doc_875315309104_item.txt,3.0434782608695654,0.0,8.26086956521739,0.0,0.8695652173913043,0.0,1.7391304347826086,1.3043478260869563,0.8695652173913043,4.782608695652174,2.1739130434782608,19.130434782608692,0.0,14.347826086956523,0.0,0.0,1.7391304347826086,doc_875315309104_item.txt,B1
7678,doc_873901597504_item.txt,6.853582554517133,0.0,5.607476635514018,0.0,4.0498442367601255,0.0,1.557632398753894,0.3115264797507788,0.3115264797507788,0.0,3.115264797507788,11.526479750778813,0.0,6.853582554517133,0.0,0.0,1.2461059190031152,doc_873901597504_item.txt,B1
7691,doc_873901597505_item.txt,4.7970479704797055,0.3690036900369004,7.7490774907749085,0.0,4.059040590405904,0.0,2.2140221402214015,1.1070110701107008,0.0,0.3690036900369004,3.690036900369003,10.701107011070109,0.3690036900369004,8.118081180811808,0.0,0.0,0.7380073800738007,doc_873901597505_item.txt,B1
7736,doc_173023919375_item.txt,3.125,0.390625,7.03125,0.78125,1.5625,0.0,1.171875,0.0,0.0,0.0,1.953125,14.84375,0.0,8.984375,0.0,0.0,1.171875,doc_173023919375_item.txt,B2
7744,doc_213943984910_item.txt,6.940874035989717,0.2570694087403599,9.511568123393316,0.0,0.5141388174807198,0.2570694087403599,1.7994858611825193,1.2853470437017995,0.5141388174807198,0.0,3.3419023136246784,14.652956298200516,0.0,12.082262210796914,0.0,0.0,1.7994858611825193,doc_213943984910_item.txt,B2
7748,doc_995572625435_item.txt,3.0674846625766867,0.0,4.294478527607362,0.0,0.0,0.0,1.8404907975460123,0.6134969325153374,0.0,1.8404907975460123,4.294478527607362,13.496932515337427,0.0,7.975460122699388,0.0,0.0,3.6809815950920246,doc_995572625435_item.txt,B1
7764,doc_995572625434_item.txt,2.3346303501945527,0.3891050583657588,5.447470817120624,0.0,0.0,0.0,1.5564202334630348,0.3891050583657588,0.0,0.0,3.891050583657588,13.229571984435802,0.0,12.06225680933852,0.0,0.0,1.9455252918287935,doc_995572625434_item.txt,B1
7778,doc_705315966689_item.txt,4.117647058823529,0.7352941176470588,3.0882352941176467,0.0,2.2058823529411766,0.14705882352941174,0.7352941176470588,0.8823529411764706,5.735294117647059,0.7352941176470588,1.6176470588235297,12.941176470588234,0.14705882352941174,6.617647058823531,0.0,0.14705882352941174,1.1764705882352942,doc_705315966689_item.txt,C1
7786,doc_705315966688_item.txt,5.5858310626703,0.9536784741144414,4.904632152588556,0.0,1.6348773841961852,0.0,0.9536784741144414,1.6348773841961852,5.5858310626703,1.08991825613079,1.4986376021798364,15.258855585831062,0.0,6.130790190735695,0.0,0.13623978201634876,0.9536784741144414,doc_705315966688_item.txt,C1
7797,doc_7942741300_item.txt,0.5154639175257731,0.0,3.608247422680412,0.5154639175257731,4.123711340206185,0.0,1.0309278350515465,1.0309278350515465,5.154639175257731,1.0309278350515465,4.123711340206185,18.041237113402058,0.0,8.762886597938143,0.0,1.5463917525773196,2.5773195876288657,doc_7942741300_item.txt,A2
